Object_Id  Timestamp Type Lat Lng 
116 5 point 31.0489702716012 121.227327081106
115 5 point 31.2242149342238 121.440126692496
114 5 point 30.9563477884278 121.46092835617
113 5 point 31.2157919597756 121.46381214553
112 5 point 31.3104481928485 121.573883
111 5 point 31.2385687336226 121.503844399626
110 5 point 31.2293356903703 121.596843650849
109 5 point 31.2825581603818 121.478143891363
108 5 point 31.2906178430286 121.423949834332
107 5 point 31.1645380572866 121.280393463363
106 5 point 31.0376737048449 121.1867095211
105 5 point 31.2402804052683 121.468749267407
104 5 point 31.2277475210009 121.468715930368
103 5 disappearpoint 31.200001 121.538657
102 5 point 31.2719502099058 121.530421250638
101 5 disappearpoint 31.057022 121.525831
100 5 point 31.2292245814119 121.431664193082
99 5 point 31.2819527077353 121.460693279344
98 5 point 31.2704293872932 121.454397522295
200 5 point 31.3344853900726 121.604223767103
96 5 point 31.2319165047841 121.481830257227
95 5 point 31.2215486933816 121.245076572223
201 5 point 31.1820178506408 121.344974411439
93 5 point 31.3153152920028 121.449324046555
92 5 point 31.1911619970255 121.639551106801
91 5 point 31.1978994482088 121.486500419631
90 5 point 31.1743566073482 121.363685515923
89 5 point 31.226893771687 121.438602986855
88 5 point 31.2148827520138 121.326599825417
87 5 point 31.1606868396402 121.530104150478
86 5 point 31.2168072355785 121.527910973608
85 5 point 31.2967211710258 121.419405718511
84 5 point 31.2560805104896 121.178858441336
83 5 point 31.1374904774236 121.396008179487
82 5 point 31.1398232556937 121.400495766032
81 5 point 31.2762782964113 121.424887803135
80 5 point 31.0836016253171 121.360090966191
79 5 point 30.8873225279694 121.211341716434
78 5 point 31.0973385643023 121.512587190008
77 5 point 31.2463363238219 121.463695216562
76 5 point 31.3326488356886 121.21788424184
75 5 point 31.1794163401644 121.280232731762
74 5 point 31.1731965063409 121.314992410185
73 5 point 31.2541925934049 121.466452455066
72 5 point 31.1860669270066 121.286604680889
71 5 point 31.2906395944773 121.330914426712
70 5 point 31.1690274700101 121.317329013589
69 5 point 31.0303941162681 121.437071314191
68 5 point 31.2281076183687 121.54726277357
67 5 point 31.3060255943412 121.575760021061
66 5 point 31.2616983901249 121.507137589674
65 5 point 31.2164264008615 121.412836556808
64 5 point 31.2277392580429 121.488804070278
63 5 point 31.1110538985868 121.373468464182
62 5 point 31.2494366778133 121.497343461031
61 5 point 31.3016685540393 121.510344006363
60 5 point 31.2350518148879 121.552240381701
59 5 point 31.1486089780241 121.295059746933
58 5 point 30.945660220137 121.44438330828
57 5 point 31.0906357877689 121.296381273294
56 5 disappearpoint 31.23433 121.50202
55 5 point 31.2290941520953 121.474957345551
54 5 point 31.1450760023126 121.450411331367
53 5 point 31.0258360948277 121.43847243191
52 5 point 31.2049800840042 121.440856097974
51 5 point 30.98219330851 121.111596700684
50 5 point 31.2530961539366 121.478349812785
49 5 point 31.2645620159923 121.258806140519
48 5 point 31.3169311984032 121.600008376444
47 5 point 31.2540782270683 121.458921228435
46 5 point 31.2633715275775 121.529030725918
195 5 point 31.325990057805 121.483133545485
198 5 point 31.2937615765133 121.247979295341
43 5 point 31.3060616429511 121.611184753619
42 5 point 31.3260228122907 121.208123393056
41 5 point 30.919598139858 121.311941662978
40 5 point 31.2239359426759 121.490273900332
39 5 point 31.3019398513773 121.489371264104
38 5 point 31.2612108509345 121.471128885605
37 5 point 31.3110542318264 121.362438507826
36 5 point 31.330881 121.502288073071
35 5 point 31.2064758755834 121.470356210766
34 5 point 31.2736863819263 121.50070768493
33 5 point 31.3249840925652 121.523962364732
32 5 point 31.2975436068042 121.315385867353
31 5 point 31.1653484309436 121.458887524319
30 5 point 31.2593361781947 121.1718630054
29 5 point 31.2442084097794 121.323837482812
28 5 point 31.2295475215662 121.524826067642
27 5 point 31.2594716198705 121.577686112794
26 5 point 31.1619638683598 121.259626133318
25 5 point 30.9980080298491 121.138813204036
24 5 point 31.1892970040577 121.472083013935
23 5 point 31.3061647283485 121.508906152897
22 5 disappearpoint 31.303056 121.51296
21 5 point 31.3162509742495 121.515288982227
20 5 point 31.2343204121011 121.50543544311
19 5 point 30.9664387956969 121.080109493634
18 5 point 31.3041603062296 121.51866121402
17 5 point 31.2777332613575 121.249302602603
16 5 point 31.0616478839488 121.354585872833
15 5 point 31.3217971835769 121.074369189635
14 5 point 31.2581035888709 121.597442494915
13 5 point 31.2814477362421 121.243275515038
12 5 point 31.2200968222519 121.386503899506
11 5 point 31.3071668716957 121.13910982488
10 5 point 31.2811357450302 121.296698970057
9 5 point 31.1747495532347 121.506342022901
8 5 point 31.2503636879046 121.301318283164
7 5 point 31.1004913959847 121.50076336465
6 5 point 31.2671208295703 121.465962876993
5 5 point 31.2909711560545 121.164901432731
197 5 point 31.2501208266422 121.346915221615
3 5 point 31.1976642525799 121.473592821911
2 5 point 31.1981690179991 121.481763699849
1 5 point 31.3331414592278 121.585590440066
0 5 point 30.9810260212805 121.160120970983
204 5 newpoint 31.167002 121.508206
204 6 point 31.1724341852235 121.507101319376
202 6 point 31.2193771277523 121.479521221941
190 6 point 31.2526079502561 121.480119305211
189 6 point 31.2981586551882 121.533497836262
188 6 point 31.166563766874 121.558480889268
187 6 point 31.272612091287 121.376520210712
186 6 point 31.221175066045 121.249588449597
185 6 point 31.1691475627188 121.387443261956
184 6 point 31.0797533119293 121.581203300763
183 6 point 31.0592853461551 121.371334201326
182 6 point 31.1420674770105 121.288528695723
181 6 point 31.2560240052287 121.451771939828
180 6 point 31.144678800701 121.612323741116
179 6 point 31.1318759640328 121.532902767705
178 6 point 31.2119217702996 121.482397410935
177 6 point 31.3308934051735 121.519615071025
176 6 point 31.2768162094714 121.242467418943
175 6 point 31.2029240557362 121.445655849253
174 6 point 31.2545680877392 121.459289625338
173 6 point 31.3343583259696 121.228519574557
172 6 point 31.2422314797262 121.550657327932
171 6 point 31.2571190916872 121.575675004585
170 6 point 31.1400285538298 121.315626338755
169 6 point 31.020063772975 121.386389126998
168 6 point 31.2108069770013 121.274330084792
167 6 point 31.1987412297492 121.486488509635
166 6 point 31.0663347370141 121.367330500823
199 6 point 31.2641312891488 121.24829781969
164 6 point 31.0850160386504 121.492019889633
163 6 point 31.110860628173 121.48402254787
162 6 point 31.2088319054864 121.619909634612
161 6 point 31.28377881268 121.51955316476
160 6 point 31.2820617968761 121.294068221007
159 6 point 31.3199456442044 121.220616619097
158 6 point 31.1316026745388 121.384662042226
157 6 point 31.2325605192707 121.428854211879
156 6 point 31.1747674629718 121.298027676139
155 6 point 31.1189731245386 121.365932764193
154 6 point 31.3249896394508 121.416553455679
153 6 point 31.2183853213105 121.293612957269
152 6 point 31.1794812152132 121.282469744856
151 6 point 31.1640829800355 121.603548083891
150 6 point 31.0568706070852 121.185938270119
149 6 point 31.2934931844265 121.340406317156
148 6 point 31.1498423835524 121.487457478713
147 6 point 31.265215635844 121.506018043311
146 6 point 31.0577193377577 121.459854617169
145 6 point 31.2719540034888 121.536875318908
144 6 point 31.3073398490853 121.528660710094
143 6 point 31.0221245976828 121.203716929375
142 6 point 31.1933266501061 121.546744417709
141 6 point 31.0044508033951 121.273833567487
140 6 point 31.2365140929111 121.499645295927
139 6 point 31.1597511059954 121.3055371509
138 6 point 31.3186501711513 121.61304158699
137 6 point 31.1443366907562 121.579988868862
136 6 point 31.1865446557057 121.518097406041
135 6 point 31.2484662773411 121.554238323215
134 6 point 31.1729958209153 121.416394732474
133 6 point 31.1905418085162 121.432757111373
132 6 point 31.0347017367799 121.380330435977
131 6 point 31.1282915151353 121.337914484865
130 6 point 31.234588962965 121.475027417228
196 6 point 30.9479988791687 121.500748974939
128 6 point 31.12508572654 121.388465620923
127 6 point 31.0674552173488 121.403153959889
126 6 disappearpoint 31.207813 121.407448
125 6 point 31.2293687751457 121.471748052903
124 6 point 30.9197375855509 121.483650350987
123 6 point 31.2107024194939 121.608413115783
122 6 point 31.3100146909778 121.500130730348
121 6 point 31.3063296511845 121.562685719087
120 6 point 31.1907180574906 121.380548823288
119 6 point 31.1283364721106 121.123194491797
118 6 point 31.2904878387473 121.350245006288
117 6 point 31.3022565914614 121.510811412019
116 6 point 31.0555244963521 121.227689157663
115 6 point 31.2203860722875 121.434888368504
114 6 point 30.9623832601847 121.458326018644
113 6 point 31.2145636413711 121.464450817553
112 6 point 31.3060349006156 121.571616987099
111 6 point 31.2366686361829 121.499483291393
110 6 point 31.2339903065488 121.597408260939
109 6 point 31.284684707734 121.474307143284
108 6 point 31.2917542488437 121.430424839014
107 6 point 31.1587431557824 121.283471043967
106 6 point 31.0375766732945 121.186023927551
105 6 point 31.2376412906428 121.469563340126
104 6 point 31.2225412398366 121.471869177703
203 6 point 31.1528722993511 121.515706674531
102 6 point 31.2707227947174 121.527936707851
194 6 point 31.1962544480654 121.434342595618
100 6 point 31.2268338481474 121.437454954772
99 6 point 31.2812749984271 121.454170237107
98 6 point 31.2722641254867 121.4601361845
200 6 point 31.339046611075 121.608933591897
96 6 point 31.2323006720013 121.477569478883
95 6 point 31.2171878938003 121.249966342394
201 6 point 31.1786017233545 121.340605674013
93 6 point 31.312627441755 121.45319601882
92 6 point 31.1963168695651 121.64095064639
91 6 point 31.1925265229375 121.489760239926
90 6 point 31.1802421636864 121.365563392668
89 6 point 31.2322551845401 121.437817513049
88 6 point 31.219444706104 121.330247357808
87 6 point 31.1658375985924 121.526053116787
86 6 point 31.2224663473289 121.52837051374
85 6 point 31.2903930678319 121.418870617843
84 6 point 31.2544070772462 121.185209947963
83 6 disappearpoint 31.13836 121.397453
82 6 point 31.1455821878436 121.400686420174
81 6 point 31.2718624934014 121.420017952242
80 6 point 31.0839868616413 121.361423132987
79 6 point 30.8863149950365 121.21736030966
78 6 point 31.1027792656309 121.512121022066
77 6 point 31.2441571618792 121.467066830973
76 6 point 31.3314393096705 121.211580819874
75 6 point 31.1772531899237 121.28413792335
74 6 point 31.171292030785 121.321199621316
73 6 point 31.2526942519675 121.460149349042
72 6 point 31.1890199974344 121.292469039822
71 6 point 31.2842984378015 121.332648556946
70 6 point 31.1640217169633 121.316407880278
69 6 point 31.0299673719414 121.435751857981
68 6 point 31.2265766531781 121.540876355227
67 6 point 31.3057936360097 121.570222755331
66 6 point 31.2663007531059 121.508809351098
65 6 point 31.2100097313707 121.412551545927
64 6 point 31.2302079863932 121.488082312414
63 6 point 31.1154114804028 121.378367265077
62 6 point 31.2439233457979 121.500923510465
61 6 point 31.2997776577596 121.504052406367
60 6 point 31.2344330719698 121.552553301437
59 6 point 31.1455601396449 121.289295808311
58 6 point 30.9519023338641 121.442323358811
57 6 point 31.0920955649134 121.294788492372
193 6 point 31.1137502919708 121.278895846791
55 6 point 31.2240261671943 121.477024353291
54 6 point 31.1437585379687 121.444011706463
53 6 point 31.0300793142364 121.441550854054
52 6 point 31.2102883839598 121.444731923726
51 6 point 30.9776646487242 121.114009495064
50 6 point 31.2515781376737 121.472302279874
49 6 point 31.2648457890923 121.265374012793
48 6 point 31.3103603331117 121.600040793302
47 6 point 31.2543650053335 121.452357743997
46 6 point 31.2609086363217 121.522979438239
195 6 point 31.3224555037331 121.478702667762
198 6 point 31.2885564339532 121.246062194432
43 6 point 31.3060068751381 121.604611677352
42 6 point 31.3210861960813 121.212438310896
41 6 point 30.9152824247844 121.316853309554
40 6 point 31.2231163871515 121.483845914612
39 6 point 31.2997325573407 121.483263734234
38 6 point 31.2624933399843 121.476384045294
37 6 point 31.3101727752736 121.368945437812
36 6 point 31.3305879823173 121.496895855266
35 6 point 31.2003790164363 121.472787859501
34 6 point 31.2677277991221 121.502025184964
33 6 point 31.3211296466854 121.527636143192
32 6 point 31.2972116791417 121.320064556938
31 6 point 31.1632666832655 121.453765280517
30 6 point 31.2566272128989 121.177846911696
29 6 disappearpoint 31.245089 121.324747
28 6 point 31.230919014882 121.522415402104
27 6 point 31.2645579997342 121.581823787417
26 6 point 31.1586097116905 121.253972548297
25 6 point 30.9985358884643 121.1415359972
24 6 point 31.1931212600383 121.467723638568
23 6 point 31.3037362174005 121.510244726814
192 6 point 31.2409273767855 121.547666400675
21 6 point 31.3137452325386 121.51524217653
20 6 point 31.2286857354474 121.508711873214
19 6 point 30.9671941716617 121.081272339024
18 6 point 31.3023068685709 121.512354568679
17 6 point 31.278128730359 121.254354538168
16 6 point 31.0640208379132 121.360716104464
15 6 point 31.3196482723703 121.080575878036
14 6 point 31.2575908542913 121.596984698408
13 6 point 31.287618512361 121.245540985384
12 6 point 31.2200077995361 121.393042943271
11 6 point 31.3124172362654 121.140896636897
10 6 point 31.2791649774331 121.298144231507
9 6 point 31.1783332473791 121.50255939493
8 6 point 31.2437926447085 121.301337091807
7 6 point 31.1066742153706 121.498532913856
6 6 point 31.2639561616382 121.460270795296
5 6 point 31.2900537137846 121.158926236695
197 6 point 31.2559572379419 121.349916332139
3 6 point 31.2029745190428 121.471677792088
2 6 point 31.1982184997604 121.482455306996
1 6 point 31.3282279530406 121.585369724977
0 6 point 30.9810611567052 121.166694811036
205 6 newpoint 31.077925 121.557985
205 7 point 31.0750089346515 121.559244751969
189 7 point 31.2964057220025 121.531349043323
188 7 point 31.1706644194329 121.560747385552
187 7 point 31.2713148747411 121.382964402891
186 7 point 31.2261735145808 121.245318608309
185 7 point 31.1753891625991 121.385382521568
184 7 point 31.0852443708479 121.58044429144
183 7 point 31.0651815599714 121.36842759674
182 7 point 31.137825455333 121.2935508695
181 7 point 31.2587109684031 121.446110701176
180 7 point 31.1441395077491 121.609603178237
179 7 disappearpoint 31.130694 121.532631
178 7 point 31.2106417633078 121.482643124948
177 7 point 31.3308950221871 121.516841774575
176 7 point 31.2775002054983 121.248997281734
175 7 point 31.2093959475317 121.446683105729
174 7 point 31.2480999804341 121.458210213386
173 7 point 31.3339772697203 121.228776364118
172 7 point 31.2411234632129 121.548114771808
171 7 point 31.2540537729573 121.571054681279
170 7 point 31.1408034336796 121.321434915546
169 7 point 31.0257123658313 121.385171840599
168 7 point 31.2130613158597 121.280504573484
167 7 point 31.2049162981568 121.484630179128
166 7 point 31.0642980454594 121.361159283483
199 7 point 31.2643932399285 121.254866246373
164 7 point 31.0912253392815 121.489861128499
163 7 point 31.1153273225177 121.485017303648
162 7 point 31.2080721300192 121.626400091645
161 7 point 31.2879800969066 121.516371602949
160 7 point 31.2855602683571 121.294608737565
159 7 point 31.3202637546553 121.227182885822
158 7 point 31.1378828368215 121.382719037939
157 7 point 31.2365906671923 121.423734622033
156 7 point 31.1752746438622 121.291473290757
155 7 point 31.1171241730176 121.35962439548
154 7 point 31.3236249970232 121.416800086187
153 7 point 31.2196090975372 121.299918887837
152 7 point 31.1750412369938 121.285794770401
151 7 point 31.1578394716191 121.603471522406
150 7 point 31.0522290927708 121.183573958148
149 7 point 31.2916337050413 121.346706704109
148 7 point 31.1501470223006 121.49402351724
147 7 point 31.268800497132 121.511402309453
146 7 point 31.0639921342154 121.45790461737
145 7 point 31.2682552269006 121.531447745374
144 7 point 31.3053560440785 121.522399604468
143 7 point 31.0222422688033 121.198171178008
142 7 point 31.1992645462863 121.543937704878
141 7 point 31.0035327038457 121.280343098666
140 7 point 31.2392795110469 121.495680201214
139 7 point 31.1541934642141 121.308849382249
138 7 point 31.3186077894276 121.606467728692
137 7 point 31.1448281918244 121.580474578936
136 7 point 31.1926531810837 121.520526369264
135 7 point 31.2519713468111 121.548720412334
134 7 point 31.1748598260847 121.42267208653
133 7 point 31.1840439730427 121.431830151327
132 7 point 31.0340499980678 121.377643073114
131 7 point 31.1255884204764 121.342052660169
130 7 point 31.2394972338366 121.472582765587
196 7 point 30.9505946668767 121.505484255944
128 7 point 31.1296032451945 121.393232023971
127 7 point 31.0708225568526 121.39917220457
204 7 point 31.1777814653106 121.505661377188
125 7 point 31.2267485584404 121.465726925552
124 7 point 30.9205619247188 121.486298513879
123 7 point 31.2168508951087 121.60608767698
122 7 point 31.3099912559361 121.493556891665
121 7 point 31.3000526791022 121.563271177834
120 7 point 31.1870641627399 121.385066121727
119 7 point 31.1234827325535 121.127628081018
118 7 point 31.288271734418 121.35642812558
117 7 point 31.300027336927 121.505027040072
116 7 point 31.062098401329 121.227653811448
115 7 point 31.2165485695478 121.429563429189
114 7 point 30.9685774912554 121.456125267773
113 7 point 31.213257048467 121.464914983916
112 7 point 31.3050675893588 121.565130247968
111 7 disappearpoint 31.236697 121.499102
110 7 point 31.2383775431579 121.595567892787
109 7 point 31.2858740963806 121.469703505693
108 7 point 31.2928183195813 121.436897933333
107 7 point 31.1542086776105 121.287751421806
106 7 point 31.0374593524402 121.185340550125
105 7 point 31.2352505101649 121.47077187422
104 7 point 31.2222519825873 121.477479429383
203 7 point 31.1511294054056 121.509379946737
102 7 point 31.2694017974404 121.525501241187
194 7 point 31.2014835715679 121.438311591615
100 7 point 31.2231219495139 121.441909624843
99 7 point 31.2810689392126 121.447603626456
98 7 point 31.2698774297082 121.464904318213
200 7 point 31.3415321547499 121.613918437521
96 7 point 31.2301751973829 121.47272567062
95 7 point 31.2124398283109 121.254481602537
201 7 point 31.1753479619098 121.336116570035
93 7 point 31.3126740281728 121.459769556544
92 7 point 31.2028528246101 121.640442039464
91 7 point 31.1889298610752 121.495261260569
90 7 point 31.1840819293901 121.368190742332
89 7 point 31.2371932476432 121.436984197839
88 7 point 31.2206764285704 121.336704937074
87 7 point 31.1709232439476 121.521891175908
86 7 point 31.2275079451491 121.526594466288
85 7 point 31.289546113915 121.412729801017
84 7 point 31.2535972631504 121.191729436189
202 7 point 31.2195295155876 121.47425036845
82 7 point 31.1517445500173 121.398396787671
81 7 point 31.2658253472903 121.418103105967
80 7 point 31.0843720126671 121.362755324481
79 7 point 30.8867074671062 121.22392079699
78 7 point 31.105195605997 121.518227029842
77 7 point 31.2391372081509 121.469230182877
76 7 point 31.3280554737411 121.206445362605
75 7 point 31.1726001635504 121.286278
74 7 point 31.1703713940461 121.327192034771
73 7 point 31.2474640411586 121.457893840256
72 7 point 31.1938776088713 121.290685538493
71 7 point 31.2786804224553 121.333646179723
70 7 point 31.1624779673092 121.31023226772
69 7 point 31.0295407275318 121.434432370898
68 7 point 31.2250633608117 121.535663492434
67 7 point 31.3050534583443 121.564736726043
66 7 point 31.2707724757415 121.513472645209
65 7 point 31.2040263920692 121.414884582316
64 7 point 31.232704309482 121.487359967825
63 7 point 31.1204529315312 121.382509708736
62 7 point 31.2385700342672 121.504487141518
61 7 point 31.2977844590539 121.497794772871
60 7 point 31.2338132422213 121.552864072015
59 7 point 31.1410441066568 121.289598939945
58 7 point 30.9581861145009 121.440391645323
57 7 point 31.0948495818239 121.294496877632
193 7 point 31.1190152883001 121.280232505879
55 7 point 31.219152212384 121.479558018487
54 7 point 31.141110759018 121.437995244149
53 7 point 31.0344556986455 121.442515605724
52 7 point 31.215804690696 121.446266316191
51 7 point 30.9768155906631 121.120528431255
50 7 point 31.248798306689 121.46637869302
49 7 point 31.2651306959872 121.271941836182
48 7 point 31.3061011254219 121.595972994322
47 7 point 31.2546877376684 121.445796822249
46 7 point 31.2575081246677 121.517420996617
195 7 point 31.322813455188 121.47213910912
198 7 point 31.2833597358027 121.244122467748
43 7 point 31.3060757584876 121.598038087927
42 7 point 31.3160895650796 121.216700153482
41 7 point 30.9115364469703 121.322255306472
40 7 point 31.2207358633588 121.477936920453
39 7 point 31.2954133856778 121.479298969782
38 7 point 31.260508172578 121.482442779043
37 7 point 31.3101463792264 121.375514461703
36 7 point 31.3307795575463 121.492094388972
35 7 point 31.1951231803324 121.474826403037
34 7 point 31.2627466217587 121.50618193192
33 7 point 31.3145563591434 121.527580772652
32 7 point 31.2974440283467 121.324671805137
31 7 point 31.1614046721035 121.448594211808
30 7 point 31.2548008213648 121.184156000764
190 7 point 31.257965379197 121.478816038086
28 7 point 31.2321471432516 121.519935936986
27 7 point 31.2708827901192 121.58342595804
26 7 point 31.155698475789 121.248079635166
25 7 point 30.9990480448438 121.144261765348
24 7 disappearpoint 31.196138 121.4642
23 7 point 31.3012751584506 121.510834090413
192 7 point 31.2385348257958 121.541546826988
21 7 point 31.3112058289447 121.514979112352
20 7 point 31.2239153838406 121.507704661016
19 7 point 30.9679258644747 121.082450341792
18 7 point 31.2971006399581 121.508796652508
17 7 point 31.2776365040794 121.260905538786
16 7 point 31.0692364750444 121.360434141212
15 7 point 31.3166510010374 121.086413524361
14 7 point 31.2571371686853 121.596460352852
13 7 point 31.293787646139 121.247812281882
12 7 point 31.2201085454751 121.399523962748
11 7 point 31.3173095322143 121.143480856146
10 7 point 31.2783401883505 121.296042919263
9 7 point 31.1846368811433 121.500768
8 7 point 31.2429765253621 121.307293105071
7 7 point 31.1128652775099 121.496323018737
6 7 point 31.2584574420577 121.459239866428
5 7 point 31.2835899109528 121.159894509051
197 7 point 31.2593431345025 121.346637957237
3 7 point 31.2086572169341 121.469113229081
2 7 point 31.1987329698118 121.482587068405
1 7 point 31.322680991064 121.585367802186
0 7 point 30.981141968978 121.173267735977
206 7 newpoint 31.248729 121.384684
206 8 point 31.2545227753368 121.386916268282
187 8 point 31.2698537131332 121.38842049353
186 8 point 31.231169456683 121.241045665703
185 8 point 31.1800079626295 121.382086282435
184 8 point 31.0904232259127 121.578874581816
183 8 point 31.0711317066133 121.365632911614
182 8 point 31.1335817561084 121.298560811319
181 8 point 31.2640239201961 121.442257261779
180 8 point 31.1425446623582 121.607485635462
205 8 point 31.0710395157965 121.55400888307
178 8 point 31.2093163768315 121.483035180914
177 8 point 31.330891591489 121.514068362183
176 8 point 31.2777797610295 121.255552384314
175 8 point 31.2149449915837 121.4458773083
174 8 point 31.2418749334347 121.459217040676
173 8 point 31.3340922718479 121.229459810695
172 8 point 31.2400330649313 121.545564873907
171 8 point 31.25106592833 121.566387638047
170 8 point 31.1393199432365 121.3261000199
169 8 point 31.0318314008321 121.382777422755
168 8 point 31.2152988856694 121.286599706452
167 8 point 31.2111343706074 121.482637485209
166 8 point 31.0619043823516 121.35503658333
199 8 point 31.2646748836359 121.261434210442
164 8 point 31.0974368509905 121.487708534767
163 8 point 31.1170779137979 121.490279949032
162 8 disappearpoint 31.208082 121.628711
161 8 point 31.2869897411255 121.510942359765
160 8 point 31.2895186861333 121.298075527651
159 8 point 31.3211236181108 121.233699377564
158 8 point 31.1441641862996 121.380780271169
157 8 point 31.2406106264954 121.418533047855
156 8 point 31.173783112371 121.285168545448
155 8 point 31.1151256133648 121.353362648353
154 8 point 31.3222603545956 121.417046716694
153 8 point 31.2197686703862 121.306402178456
152 8 point 31.1753323668437 121.290760700799
151 8 point 31.1548221711897 121.600167029613
150 8 point 31.0457904186335 121.184900966571
149 8 point 31.289663406913 121.35297419819
148 8 point 31.1505298041417 121.500585636285
147 8 point 31.2729074799371 121.51642898476
146 8 point 31.0702452679796 121.455902117283
145 8 point 31.2652292355664 121.525612471133
144 8 point 31.3034220650819 121.516119260844
143 8 point 31.0223728462957 121.192625715131
142 8 point 31.2001384638748 121.539258088066
141 8 point 31.0006748782598 121.283955011598
140 8 point 31.2358758847246 121.490058258814
139 8 point 31.1518346493315 121.302713140048
138 8 point 31.3185052950907 121.599966073505
137 8 point 31.1453342290398 121.580948397197
136 8 point 31.1987419867542 121.523004027418
135 8 point 31.2557195166872 121.543344254499
134 8 point 31.1765165774654 121.428937673534
133 8 point 31.1785837467205 121.433507278061
132 8 point 31.0332896429118 121.374983556821
131 8 point 31.1289296917601 121.347707214359
130 8 point 31.2399791576093 121.467534324833
196 8 point 30.9506983233265 121.511030287349
128 8 point 31.1341161112491 121.398012248985
127 8 point 31.0699516160217 121.393261276573
204 8 point 31.1833181146141 121.505759606801
125 8 point 31.2258995331947 121.459323634382
124 8 point 30.9211990582012 121.488990753351
123 8 point 31.2230472394656 121.603894964836
122 8 point 31.309950390114 121.486983103948
121 8 point 31.2944081414584 121.566172923611
120 8 point 31.1820745001689 121.388966667069
119 8 point 31.1194108593123 121.132635413434
118 8 point 31.2845943904755 121.360613586971
117 8 point 31.2980763161959 121.498758779751
116 8 point 31.0686723137474 121.227637521968
115 8 point 31.2124762234101 121.424609798301
114 8 point 30.9747691057831 121.453916138968
113 8 point 31.2120128878232 121.465512065584
112 8 point 31.3048462372834 121.558590058873
189 8 point 31.2942921842738 121.530481100064
110 8 point 31.2413655048868 121.596738517507
109 8 point 31.2859464994503 121.465353668397
108 8 point 31.2940545030356 121.443353637278
107 8 point 31.1487204650554 121.290814053045
106 8 point 31.0373420215852 121.184657174415
105 8 point 31.2329502571949 121.472318472079
104 8 point 31.2165221004485 121.480684547301
203 8 point 31.1506773112692 121.502822407348
102 8 point 31.2682803517191 121.522964988931
194 8 point 31.206791536351 121.442057596814
100 8 point 31.2207695808968 121.446717546845
99 8 point 31.2808657931029 121.441183196882
98 8 point 31.265335244835 121.469646249513
200 8 point 31.342891565032 121.618815445475
96 8 point 31.2276232034286 121.467823721178
95 8 point 31.2082890217256 121.257701662405
201 8 point 31.1722475577422 121.33161937871
93 8 point 31.3097487149203 121.463309767264
92 8 disappearpoint 31.2063 121.63966
91 8 point 31.1862609592405 121.500859509479
90 8 point 31.1899295803246 121.368473616768
89 8 point 31.2423676232156 121.433012347067
88 8 point 31.2206666615358 121.343245415433
87 8 point 31.176541269443 121.518486195423
86 8 point 31.2313947653673 121.521579178342
85 8 point 31.2893323598006 121.406650999004
84 8 point 31.2531330763096 121.198287001567
202 8 point 31.2174503087992 121.468017076808
82 8 point 31.157891109684 121.39606519419
81 8 point 31.2592854384753 121.417434919499
80 8 point 31.0847541721485 121.364088371284
79 8 point 30.8870166665113 121.230487518681
78 8 point 31.1074316467051 121.524408126251
77 8 point 31.2342707829198 121.471392528648
76 8 point 31.3229203491302 121.210545888856
75 8 point 31.1680092771775 121.2893595269
74 8 point 31.1732614089649 121.333077852674
73 8 point 31.2412113059496 121.459194161884
72 8 point 31.1968798288059 121.295051335783
71 8 point 31.2773570749443 121.340082557731
70 8 disappearpoint 31.162824 121.307616
69 8 point 31.0291154679206 121.433112503585
68 8 point 31.2266390438432 121.530287633357
67 8 point 31.3047420295499 121.559213367399
66 8 point 31.2760219115589 121.514570303271
65 8 disappearpoint 31.203796 121.414944
64 8 point 31.2341648570661 121.485740352047
63 8 point 31.1244014697551 121.387709203648
62 8 point 31.235643576208 121.509779896567
61 8 point 31.2962976580595 121.491392032121
60 8 point 31.2332080950149 121.553174295483
59 8 point 31.1367824452367 121.294604138267
58 8 point 30.9644802867394 121.438494048993
57 8 point 31.0976161416039 121.294301624338
193 8 point 31.1223224926301 121.284612864865
55 8 point 31.214017772773 121.481569627486
54 8 point 31.1442053797318 121.433902447147
53 8 point 31.0381207288654 121.444974666607
52 8 point 31.2222316220657 121.444916130589
51 8 point 30.9759755134064 121.12704852759
50 8 point 31.2448560586826 121.462547115467
49 8 point 31.2710560614539 121.272367670614
48 8 point 31.3062410252252 121.589420211494
47 8 point 31.2569443845472 121.439625550027
46 8 point 31.2543040900125 121.511686318129
195 8 point 31.3217813566198 121.465681107476
198 8 point 31.2780543020352 121.242521213589
43 8 point 31.3060897948272 121.591464253932
42 8 point 31.3097159318814 121.217418042945
41 8 point 30.9078200539032 121.327678027059
40 8 point 31.2186540531602 121.471702271131
39 8 point 31.2918119991925 121.475195363008
38 8 point 31.2592318903207 121.488863455576
37 8 point 31.3044517477365 121.375968774624
36 8 point 31.3284389032874 121.487996051553
35 8 point 31.1890215230324 121.477269994948
34 8 point 31.2577814041161 121.510480155621
33 8 disappearpoint 31.310064 121.528459
32 8 point 31.2963815841487 121.330084404253
31 8 point 31.1588491643955 121.445633457926
30 8 point 31.253854837578 121.190656345014
190 8 point 31.2621410423104 121.476866943586
28 8 point 31.2330764150274 121.517323314385
27 8 point 31.272966812606 121.589219140284
26 8 point 31.1541885806509 121.241725226948
25 8 point 30.9995509623911 121.146989287008
188 8 point 31.1760790691837 121.559817273297
